S no,Temperature,Humidity,Wind_Speed,general_diffuse_flows,diffuse_flows,Air_Quality_Index_PM,Cloudiness, Power_Consumption_in_A_Zone
3056,12.43,65.21,0.084,0.055,0.156,158,0,12864.43769
3057,12.42,65.08,0.081,0.037,0.174,156,0,12951.97568
3058,12.39,65.58,0.083,0.044,0.152,158,0,13054.10334
3059,12.27,68.48,0.08,0.066,0.126,154,0,13386.01824
3060,11.98,69.42,0.084,0.102,0.096,159,0,13670.51672
3061,12.01,69.55,0.083,0.066,0.152,151,0,14100.91185
3062,12.13,68.65,0.081,0.044,0.141,154,0,13969.60486
3063,12.3,67.41,0.08,0.07,0.145,159,0,13696.04863
3064,12.23,67.98,0.082,0.059,0.122,156,0,13681.45897
3065,12.45,66.64,0.081,0.044,0.145,154,0,13283.89058
3066,12.5,65.84,0.079,0.077,0.159,158,0,12674.77204
3067,12.46,65.18,0.082,0.077,0.13,156,0,10869.30091
3068,12.39,65.34,0.084,0.059,0.174,158,0,10362.31003
3069,12.32,65.41,0.081,0.077,0.13,159,0,10081.45897
3070,12.39,64.91,0.083,0.051,0.145,154,0,9490.577508
3071,12.38,64.74,0.083,0.055,0.126,154,0,9457.75076
3072,12.44,64.37,0.08,0.055,0.108,155,0,9505.167173
3073,12.41,63.97,0.083,0.113,0.174,152,0,9603.647416
3074,12.26,66.21,0.082,0.641,0.642,153,0,10139.81763
3075,11.79,68.58,0.08,2.412,2.574,150,0,10227.35562
3076,11.78,68.21,0.081,5.523,5.582,151,0,10519.14894
3077,11.92,67.81,0.082,9.6,9.77,154,0,10759.87842
3078,12.03,67.11,0.083,25.49,25.38,156,0,10942.24924
3079,12.19,66.38,0.082,63.97,61.99,155,0,11350.75988
3080,12.27,64.64,0.082,87.1,86.1,152,0,11646.20061
3081,12.28,64.34,0.08,83.4,81,150,0,12164.13374
3082,12.25,64.47,0.086,80.1,78.6,155,0,12441.33739
3083,12.31,64.51,0.083,149.3,147.7,153,0,12645.59271
3084,12.52,64.97,0.082,181,178.5,158,0,13240.12158
3085,12.53,64.87,0.08,124.2,121.2,151,0,13484.49848
3086,12.6,65.98,0.083,236.5,233.9,155,0,13889.3617
3087,12.63,66.34,0.082,213.6,208.4,156,0,14126.44377
3088,12.81,65.21,0.083,218,213.8,150,0,14027.96353
3089,12.92,64.71,0.083,125.2,124.4,152,0,14421.8845
3090,12.99,63.74,0.082,145.5,144.5,157,0,14542.24924
3091,13.1,63.57,0.084,217.4,215.2,155,0,14702.73556
3092,13.22,63.57,0.085,146,147.2,153,0,15103.95137
3093,13.36,61.8,0.085,129.4,125.8,158,0,15103.95137
3094,13.45,61.84,0.084,239.7,235,157,0,14421.8845
3095,13.49,59.63,0.085,175.5,178,152,0,14389.05775
3096,13.57,60.13,0.087,160,161,150,0,14575.07599
3097,13.56,59.23,0.084,164.8,159.4,155,0,14494.83283
3098,13.71,58.23,0.085,209.3,211.7,153,0,14421.8845
3099,13.83,56.19,0.087,169.4,168.1,154,0,14826.74772
3100,13.88,57.96,0.085,144.7,147.9,155,0,14866.8693
3101,13.97,58.46,0.085,377.2,384.5,159,0,14801.21581
3102,14.16,58.2,0.084,323,333.4,158,0,15009.11854
3103,14.04,56.16,0.084,261.3,266,156,0,14990.88146
3104,13.66,60,0.089,86.9,89.1,155,0,15122.18845
3105,12.68,65.14,0.084,343.3,360.7,151,0,15238.90578
3106,13.23,64.51,0.083,144.5,148.2,153,0,15100.30395
3107,13.52,63.57,0.088,172.2,179.6,153,0,15377.5076
3108,13.68,60.83,0.081,162.1,168.7,150,0,15384.80243
3109,13.76,58.63,0.084,214.3,222.9,157,0,15246.20061
3110,13.8,57.8,0.087,95.5,99,153,0,15286.32219
3111,13.65,59,0.085,186.8,193,154,0,15093.00912
3112,13.77,58.26,0.085,227.5,237,153,0,15249.84802
3113,13.91,59.03,0.086,187.5,194.1,159,0,15289.9696
3114,13.9,58.43,0.085,134.5,137.6,155,0,15260.79027
3115,13.9,56.93,0.085,312.8,333.2,157,0,15147.72036
3116,14.1,56.89,0.086,123.4,127.5,155,0,15384.80243
3117,13.99,56.36,0.089,129.5,132.7,150,0,15308.20669
3118,13.96,54.39,0.084,138.7,143.3,155,0,15133.1307
3119,13.89,55.69,0.086,79,81.6,158,0,14961.70213
3120,13.78,56.46,0.087,92.6,95.5,155,0,14961.70213
3121,13.8,57.26,0.086,123.7,129.1,152,0,14804.86322
3122,13.8,58.23,0.081,115.5,120.2,154,0,14564.13374
3123,13.89,57.5,0.083,108.2,113.2,154,0,14447.41641
3124,13.81,56.96,0.081,96.5,99.4,153,0,14429.17933
3125,13.71,56.29,0.084,56.67,58.59,155,0,14487.53799
3126,13.67,56.46,0.085,44.24,45.21,159,0,14381.76292
3127,13.64,58.96,0.091,65.88,68.48,156,0,14524.01216
3128,13.65,59.13,0.089,88.8,93,157,0,15439.51368
3129,13.75,57.56,0.085,29,29.34,152,0,15767.78116
3130,13.77,56.99,0.086,87,103.8,156,0,18649.24012
3131,14,55.83,0.087,87.8,99.9,159,0,20823.1003
3132,13.98,53.99,0.087,44.94,53.2,152,0,22756.231
3133,13.8,55.16,0.084,38.9,40.09,150,0,23606.07903
3134,13.67,56.13,0.083,17.02,17.5,155,0,24496.04863
3135,13.52,57.93,0.086,6.976,7.28,153,0,24685.71429
3136,13.34,59,0.088,3.067,3.208,158,0,24820.66869
3137,13.34,59.47,0.086,1.625,1.717,158,0,24886.32219
3138,13.37,59.43,0.086,0.362,0.412,155,0,25013.98176
3139,13.44,59.3,0.089,0.073,0.145,154,0,25185.41033
3140,13.29,59.63,0.088,0.084,0.115,152,0,25185.41033
3141,13.18,60.23,0.088,0.07,0.145,153,0,25280.24316
3142,13.06,61.17,0.085,0.073,0.104,152,0,25429.78723
3143,12.97,62.2,0.09,0.059,0.119,157,0,25520.97264
3144,12.82,62.94,0.089,0.051,0.119,159,0,25725.22796
3145,12.72,63.44,0.089,0.048,0.156,152,0,25670.51672
3146,12.75,63.67,0.091,0.033,0.122,152,0,25889.3617
3147,12.8,63.67,0.089,0.051,0.145,150,0,25980.54711
3148,12.62,64.11,0.087,0.081,0.104,153,0,26254.10334
3149,12.59,64.27,0.09,0.066,0.104,157,0,26432.82675
3150,12.57,63.97,0.091,0.048,0.111,150,0,26513.06991
3151,12.45,64.84,0.086,0.059,0.108,159,0,26509.42249
3152,12.36,64.97,0.088,0.062,0.096,157,0,26166.56535
3153,12.33,64.91,0.084,0.066,0.119,154,0,26221.2766
3154,12.22,65.38,0.084,0.084,0.13,159,0,25976.8997
3155,12.13,65.38,0.084,0.04,0.141,151,0,25582.97872
3156,12.16,65.24,0.087,0.07,0.111,154,0,25517.32523
3157,12.2,64.87,0.089,0.055,0.141,153,0,25345.89666
3158,12.19,64.31,0.089,0.081,0.108,157,0,24897.26444
3159,12.13,64.47,0.088,0.073,0.082,156,0,24576.29179
3160,11.96,64.64,0.083,0.07,0.115,157,0,23890.57751
3161,11.25,67.05,0.083,0.048,0.137,150,0,23456.53495
3162,10.88,69.48,0.09,0.059,0.126,157,0,22953.19149
3163,10.91,69.35,0.083,0.059,0.163,150,0,22541.03343
3164,10.57,70.8,0.076,0.066,0.156,155,0,21749.54407
3165,10.68,71.4,0.088,0.055,0.126,152,0,21027.35562
3166,10.35,73.4,0.085,0.059,0.119,156,0,20126.44377
3167,10.49,73.4,0.09,0.07,0.096,156,0,19787.23404
3168,10.04,73.3,0.084,0.062,0.134,157,0,18838.90578
3169,9.59,75.5,0.084,0.044,0.126,157,0,18401.21581
3170,9.34,78.1,0.084,0.084,0.1,157,0,17978.1155
3171,9.35,79,0.081,0.051,0.167,150,0,17405.47112
3172,9.27,79.6,0.087,0.051,0.137,153,0,16931.30699
3173,9.45,80,0.082,0.048,0.111,151,0,16417.02128
3174,9.42,80,0.08,0.059,0.134,159,0,16161.70213
3175,9.29,80.3,0.08,0.077,0.13,150,0,15789.66565
3176,9.19,80.7,0.085,0.033,0.126,154,0,15508.81459
3177,9.13,81.7,0.085,0.059,0.141,156,0,15206.07903
3178,9.55,82.2,0.084,0.066,0.122,159,0,14910.6383
3179,9.15,80.5,0.079,0.051,0.126,152,0,14564.13374
3180,8.99,81.5,0.086,0.066,0.126,151,0,14337.99392
3181,9.29,81.2,0.09,0.051,0.152,158,0,14115.50152
3182,9.36,80.2,0.082,0.062,0.1,159,0,13955.0152
3183,9.24,79.7,0.087,0.059,0.134,151,0,13732.5228
3184,9.24,79.2,0.088,0.088,0.082,154,0,13637.68997
3185,8.77,80.3,0.084,0.07,0.089,154,0,13572.03647
3186,8.75,79.9,0.082,0.081,0.134,154,0,13593.92097
3187,8.29,80.6,0.081,0.091,0.115,152,0,13386.01824
3188,8.36,81.2,0.087,0.066,0.085,158,0,13458.96657
3189,8.66,81.4,0.082,0.073,0.108,158,0,13458.96657
3190,8.54,81.2,0.082,0.059,0.141,156,0,13334.95441
3191,8.64,81.6,0.083,0.091,0.089,151,0,13302.12766
3192,9.14,80.6,0.087,0.037,0.13,151,0,13229.17933
3193,9.5,78.9,0.083,0.048,0.145,155,0,13316.71733
3194,9.59,77.2,0.089,0.091,0.122,151,0,13123.40426
3195,9.64,77.1,0.088,0.044,0.141,158,0,13170.82067
3196,9.7,76.9,0.084,0.055,0.119,158,0,13345.89666
3197,9.76,76.8,0.083,0.095,0.137,153,0,13302.12766
3198,10.03,76.6,0.086,0.07,0.119,157,0,13269.30091
3199,10.12,75.3,0.086,0.037,0.111,150,0,13513.67781
3200,9.82,77.1,0.084,0.062,0.115,155,0,13630.39514
3201,9.95,76.4,0.08,0.073,0.141,151,0,13692.40122
3202,10.21,75.9,0.084,0.037,0.13,153,0,13944.07295
3203,10.14,75.3,0.081,0.07,0.156,152,0,14038.90578
3204,10,75.9,0.086,0.051,0.119,157,0,14534.95441
3205,10.02,75.9,0.086,0.044,0.137,155,0,15122.18845
3206,9.99,76.5,0.086,0.033,0.152,155,0,15045.59271
3207,10.05,76.6,0.084,0.081,0.096,157,0,14866.8693
3208,10.18,76.6,0.088,0.081,0.108,159,0,15133.1307
3209,10.24,76.1,0.083,0.055,0.096,158,0,15180.54711
3210,10.14,76.5,0.086,0.044,0.134,156,0,14874.16413
3211,10.18,76.9,0.086,0.04,0.137,152,0,14866.8693
3212,10.19,76.6,0.08,0.048,0.119,153,0,15351.97568
3213,9.71,77.8,0.086,0.059,0.115,153,0,15184.19453
3214,9.4,78.3,0.083,0.04,0.115,158,0,14841.33739
3215,9.03,79.8,0.086,0.066,0.13,159,0,14830.39514
3216,8.9,80.4,0.084,0.088,0.1,158,0,14556.83891
3217,8.81,81.1,0.087,0.227,0.215,153,0,14859.57447
3218,8.85,81.7,0.082,1.083,1.068,152,0,15767.78116
3219,8.98,82,0.083,3.499,3.416,152,0,16183.58663
3220,9,81.9,0.083,13.24,13.26,157,0,16584.80243
3221,8.96,82.6,0.08,36.78,36.44,152,0,16869.30091
3222,9.09,82.6,0.08,78.6,77.6,156,0,17018.84498
3223,8.87,82.3,0.081,101.4,99.7,156,0,17565.95745
3224,8.73,82.4,0.081,149.4,149.3,154,0,17872.34043
3225,8.75,82.7,0.085,199,200,151,0,18375.68389
3226,9.04,82.8,0.083,215.4,218.7,156,0,18820.66869
3227,9.63,82.1,0.085,276.7,277.9,152,0,18930.09119
3228,9.92,80.9,0.09,301.3,305.4,154,0,19116.10942
3229,10.5,80.8,0.084,307.3,309.5,155,0,19127.05167
3230,10.74,79.1,0.087,309.2,314,153,0,18379.33131
3231,11.02,78.7,0.08,291,295.9,155,0,19043.16109
3232,11.3,77.3,0.088,300.4,308.1,155,0,19342.24924
3233,11.92,76.2,0.082,328.2,339.7,154,0,19663.22188
3234,12.42,74.3,0.082,364.8,380.4,159,0,19955.0152
3235,12.7,72.5,0.078,395.3,414.8,157,0,19696.04863
3236,13.01,71,0.083,416.6,439.1,159,0,19845.59271
3237,13.15,70.6,0.083,471.9,499.7,159,0,19860.18237
3238,13.26,70.8,0.081,465.4,487.9,151,0,20079.02736
3239,13.03,72.4,0.082,337.5,352.2,155,0,20407.29483
3240,13.11,72,0.081,482.1,514.9,157,0,20432.82675
3241,13.29,71.6,0.081,510.4,547,156,0,20447.41641
3242,13.62,69.08,0.081,533.6,575.7,158,0,20615.19757
3243,13.96,65.94,0.081,605.6,648,155,0,21144.07295
3244,14.09,63.47,0.085,548.4,588.1,153,0,20939.81763
3245,14.15,63.57,0.082,601.3,653.1,152,0,21078.41945
3246,14.19,62.84,0.083,447.4,473.2,158,0,20768.38906
3247,13.75,65.28,0.083,413.5,443.1,157,0,20476.59574
3248,13.93,65.74,0.084,543.3,594.8,152,0,20578.7234
3249,14.12,65.81,0.081,550.5,606.5,157,0,20494.83283
3250,14.37,63.11,0.084,553.6,610.1,156,0,19995.13678
3251,14.52,62.14,0.083,555.1,613.4,155,0,20111.8541
3252,14.51,61.9,0.084,547.3,608.5,159,0,20119.14894
3253,14.55,60.83,0.084,540,601.9,159,0,20775.68389
3254,14.57,60.47,0.087,534,596.8,150,0,21826.13982
3255,14.58,59.93,0.082,532.4,591.8,154,0,22179.93921
3256,14.54,59.43,0.084,509.5,569.1,157,0,22128.87538
3257,14.34,57.5,0.083,264.3,285.5,159,0,22121.58055
3258,14.28,56.76,0.085,229.5,250.4,154,0,22424.31611
3259,14.53,55.79,0.081,402.8,452.4,158,0,22088.7538
3260,14.4,55.36,0.087,149.8,162.1,151,0,22150.75988
3261,14.31,56.43,0.087,85.7,88.2,157,0,21651.06383
3262,14.38,56.59,0.084,269.6,306,158,0,21187.84195
3263,14.52,55.29,0.085,297.9,339.5,156,0,21202.43161
3264,14.38,57.33,0.084,82.7,87.5,153,0,21056.53495
3265,14.33,57.16,0.086,152,170.1,150,0,21012.76596
3266,14.69,56.19,0.082,267.2,311.8,157,0,21071.12462
3267,14.94,56.19,0.083,313.1,372.3,154,0,21217.02128
3268,15.15,54.92,0.087,288.8,346.2,156,0,20987.23404
3269,15.09,54.19,0.085,257.6,312.1,154,0,20899.69605
3270,14.9,54.79,0.084,224.6,274.9,158,0,21074.77204
3271,14.77,54.62,0.085,201.9,250.9,157,0,21351.97568
3272,14.73,56.13,0.085,175.1,220.4,158,0,21862.61398
3273,14.52,56.79,0.083,148.7,189.1,150,0,22417.02128
3274,14.33,57.8,0.086,123.7,159.3,152,0,23139.20973
3275,14.18,59.27,0.088,103.1,134.5,159,0,24361.09422
3276,14.03,60.7,0.088,80.6,106.2,153,0,26093.61702
3277,13.79,62.24,0.082,55.65,73.6,158,0,27001.82371
3278,13.39,63.87,0.084,18.32,20.51,154,0,27461.39818
3279,13.15,64.47,0.085,9.89,10.24,154,0,27333.7386
3280,13.02,65.88,0.083,6.123,6.297,159,0,27621.8845
3281,12.82,66.84,0.084,2.646,2.833,152,0,27472.34043
3282,12.55,68.05,0.085,0.732,0.764,152,0,27362.91793
3283,12.47,69.25,0.086,0.121,0.111,151,0,27286.32219
3284,12.29,70.6,0.082,0.033,0.156,152,0,27282.67477
3285,12.13,71.4,0.084,0.044,0.108,154,0,27330.09119
3286,12.02,72.1,0.087,0.048,0.111,156,0,27330.09119
3287,12.08,71.1,0.09,0.088,0.119,159,0,27100.30395
3288,12.05,70.9,0.087,0.066,0.104,153,0,26976.29179
3289,11.98,71.6,0.089,0.062,0.126,159,0,26947.11246
3290,12.01,71.6,0.088,0.07,0.096,155,0,27165.95745
3291,12.05,70.4,0.083,0.077,0.078,151,0,27151.36778
3292,12.03,69.92,0.085,0.059,0.13,159,0,27249.84802
3293,11.96,70.1,0.087,0.048,0.137,152,0,27224.31611
3294,11.87,70.2,0.087,0.088,0.111,150,0,27220.66869
3295,11.88,69.95,0.088,0.048,0.115,159,0,27151.36778
3296,11.73,69.92,0.088,0.066,0.134,153,0,27016.41337
3297,11.63,70.5,0.087,0.084,0.063,154,0,26804.86322
3298,11.43,71.2,0.095,0.077,0.089,151,0,26622.4924
3299,11.28,71.7,0.091,0.048,0.096,151,0,26246.80851
3300,11.07,72.4,0.087,0.048,0.108,154,0,26009.72644
3301,10.88,72.8,0.086,0.051,0.074,159,0,25575.68389
3302,10.86,73,0.088,0.059,0.122,159,0,25221.8845
3303,10.85,72.6,0.086,0.099,0.085,157,0,24787.84195
3304,10.78,72.6,0.087,0.088,0.07,153,0,24331.91489
3305,10.69,72.7,0.085,0.048,0.122,156,0,23934.3465
3306,10.63,72.5,0.086,0.059,0.126,152,0,23168.38906
3307,10.33,73.5,0.084,0.055,0.111,151,0,22296.65653
3308,9.97,75.5,0.087,0.059,0.111,157,0,21625.53191
3309,9.8,76.3,0.086,0.084,0.085,152,0,20866.8693
3310,9.91,76.1,0.089,0.084,0.134,155,0,20403.64742
3311,10.02,75,0.086,0.051,0.126,153,0,19564.74164
3312,9.98,74.2,0.085,0.07,0.096,155,0,18995.74468
3313,9.79,75.1,0.086,0.073,0.115,154,0,18798.78419
3314,9.66,75.3,0.087,0.077,0.108,152,0,18310.0304
3315,9.5,76.6,0.084,0.055,0.122,156,0,17792.09726
3316,9.36,76.9,0.083,0.051,0.152,158,0,17409.11854
3317,9.21,77.2,0.083,0.07,0.07,159,0,16978.7234
3318,9.29,76.8,0.084,0.059,0.115,154,0,16624.92401
3319,8.79,78.2,0.083,0.051,0.093,152,0,16260.18237
3320,8.77,78.6,0.084,0.066,0.108,153,0,15862.61398
3321,8.78,78.5,0.084,0.084,0.134,153,0,15603.64742
3322,8.83,78.3,0.083,0.073,0.108,158,0,15020.06079
3323,9.1,77.9,0.084,0.07,0.156,159,0,14859.57447
3324,9.3,76.2,0.087,0.059,0.115,152,0,14575.07599
3325,9.51,76.1,0.083,0.044,0.104,153,0,14604.25532
3326,9.57,74.3,0.085,0.059,0.134,155,0,14607.90274
3327,9.63,74.3,0.085,0.04,0.104,158,0,14308.81459
3328,9.86,73.2,0.088,0.095,0.104,155,0,14097.26444
3329,9.95,71.1,0.082,0.044,0.115,153,0,13933.1307
3330,9.85,70.8,0.083,0.051,0.115,157,0,13984.19453
3331,9.48,73.2,0.085,0.033,0.141,154,0,13929.48328
3332,9.27,74.4,0.082,0.037,0.115,156,0,13776.29179
3333,9.26,74.4,0.087,0.062,0.104,154,0,13747.11246
3334,9.14,74.8,0.086,0.037,0.122,157,0,13834.65046
3335,8.99,75.6,0.082,0.062,0.115,157,0,13670.51672
3336,9.32,76.1,0.088,0.062,0.074,158,0,13831.00304
3337,10.19,73.4,0.089,0.029,0.108,150,0,13710.6383
3338,10.39,71.4,0.087,0.066,0.096,153,0,13572.03647
3339,9.91,74.1,0.091,0.081,0.115,150,0,13601.21581
3340,9.85,74.9,0.088,0.07,0.078,157,0,13415.19757
3341,9.74,76,0.094,0.051,0.115,152,0,13473.55623
3342,9.86,76.1,0.089,0.07,0.1,157,0,13542.85714
3343,9.39,76.8,0.085,0.037,0.108,150,0,13732.5228
3344,8.77,79.2,0.085,0.044,0.104,156,0,13823.70821
3345,9.35,79.2,0.085,0.04,0.122,152,0,13845.59271
3346,9.76,76.5,0.084,0.055,0.059,154,0,14108.20669
3347,9.21,77.2,0.086,0.062,0.104,158,0,14319.75684
3348,9.16,77.8,0.089,0.059,0.104,150,0,14669.90881
3349,9.19,77.8,0.084,0.051,0.082,158,0,15395.74468
3350,8.78,79,0.09,0.055,0.115,159,0,15238.90578
3351,8.64,80.5,0.087,0.073,0.119,152,0,15136.77812
3352,8.62,80.7,0.091,0.059,0.111,156,0,15450.45593
3353,8.28,82.1,0.088,0.048,0.122,155,0,15563.52584
3354,8.06,83.1,0.084,0.059,0.078,153,0,15155.0152
3355,8.23,83.6,0.084,0.051,0.119,153,0,15235.25836
3356,8.19,83,0.089,0.055,0.093,157,0,15286.32219
3357,7.93,83.8,0.089,0.04,0.119,153,0,14958.05471
3358,7.76,84.5,0.086,0.073,0.085,154,0,14688.1459
3359,7.71,85.2,0.089,0.066,0.108,151,0,14782.97872
3360,7.73,85.6,0.088,0.051,0.122,156,0,14914.28571
3361,7.68,85.8,0.089,0.253,0.3,151,0,15268.08511
3362,7.61,86.6,0.088,1.486,1.446,157,0,15702.12766
3363,7.6,86.8,0.086,4.246,4.206,154,0,15895.44073
3364,7.73,86.7,0.084,8.69,8.52,158,0,16384.19453
3365,7.69,86.2,0.088,24.94,23.66,157,0,16821.8845
3366,7.86,86,0.085,60.65,58.69,158,0,17029.78723
3367,8.05,84.7,0.085,87.8,85.3,158,0,17405.47112
3368,8.36,83.5,0.091,115.3,114,153,0,17668.08511
3369,8.63,81.7,0.086,143.1,142.8,153,0,18218.84498
3370,8.86,80.2,0.09,170.4,171.4,159,0,18718.54103
3371,9.06,78.6,0.086,198.6,201.2,158,0,18984.80243
3372,9.24,76.9,0.087,226.7,231.2,150,0,18572.64438
3373,9.65,75.6,0.087,254.6,261.6,154,0,18244.3769
3374,10.36,72.5,0.087,281.9,291.5,159,0,18339.20973
3375,10.84,68.71,0.09,303.5,319.7,157,0,18536.17021
3376,11.25,67.75,0.089,333.9,348.9,151,0,18860.79027
3377,11.85,67.88,0.081,360.9,379.4,156,0,19159.87842
3378,12.87,53.92,0.082,385.2,407.4,152,0,19440.72948
3379,13.19,50.22,0.082,408.3,433.6,150,0,19626.74772
3380,13.4,47.71,0.083,429.3,457.7,150,0,19648.63222
3381,13.55,46.38,0.082,448.1,479.6,152,0,19626.74772
3382,13.74,46.28,0.086,465.3,499.7,153,0,19747.11246
3383,13.81,45.68,0.081,481.2,518.6,157,0,19969.60486
3384,13.94,43.87,0.085,495.8,536,155,0,19768.99696
3385,14.09,41.27,0.088,508,550.3,152,0,20064.43769
3386,14.08,36.33,0.086,520.2,565.4,159,0,20184.80243
3387,14.06,37.23,0.089,532.1,580.1,150,0,20232.21884
3388,14.17,37.96,0.087,540.7,590.7,154,0,20352.58359
3389,14.41,38.06,0.089,546.5,598.3,150,0,20301.51976
3390,14.57,37.53,0.089,553.5,607.5,154,0,20407.29483
3391,14.59,34.76,0.091,559,615.2,158,0,20359.87842
3392,14.74,33.39,0.089,559.4,617.6,159,0,20327.05167
3393,14.92,32.02,0.092,560.4,620.3,156,0,20301.51976
3394,14.91,31.55,0.09,560.7,622.2,155,0,20308.81459
3395,15.12,32.75,0.086,558.4,622.1,157,0,20421.8845
3396,15.1,32.12,0.091,555.6,620.9,157,0,20330.69909
3397,15.2,30.85,0.088,552.8,619.9,150,0,20465.6535
3398,15.53,31.25,0.09,542.7,610.1,152,0,21585.41033
3399,15.56,31.52,0.087,534.8,605.1,150,0,22168.99696
3400,15.42,32.92,0.088,526.1,596.2,158,0,21873.55623
3401,15.77,32.45,0.088,512.6,582.7,159,0,21662.00608
3402,15.81,31.62,0.085,501.6,572.3,155,0,21778.7234
3403,15.7,31.15,0.09,487.6,559,153,0,21953.79939
3404,15.85,30.45,0.089,469.3,540.4,156,0,21953.79939
3405,15.92,30.35,0.086,451.4,521.9,152,0,21942.85714
3406,16.09,30.68,0.087,434.3,504,156,0,21862.61398
3407,16.24,31.15,0.09,413.4,482.4,153,0,21683.89058
3408,16.27,29.92,0.085,390.9,459.1,151,0,21417.62918
3409,16.28,29.52,0.087,367,433.1,159,0,21282.67477
3410,16.51,28.58,0.088,342,406.6,157,0,20928.87538
3411,16.38,27.55,0.086,315.8,378.5,153,0,20710.0304
3412,16.87,27.58,0.088,289.8,349.8,156,0,20906.99088
3413,16.51,34.66,0.076,259.7,315.6,153,0,20772.03647
3414,15.85,36.73,0.078,229.3,281.8,150,0,20410.94225
3415,15.47,37.63,0.077,200.7,249.8,156,0,20793.92097
3416,15.3,35.99,0.076,176.5,222.5,159,0,20830.39514
3417,15.18,35.53,0.076,152.8,195.8,151,0,21271.73252
3418,15,34.46,0.08,129.4,168.5,159,0,21920.97264
3419,14.79,35.16,0.078,107.3,142.5,150,0,23452.88754
3420,14.59,35.73,0.078,82.8,111.7,158,0,25097.87234
3421,14.42,34.62,0.078,59.06,80.5,152,0,26275.98784
3422,14.07,39.4,0.08,20.03,24.54,150,0,27034.65046
3423,13.18,42.77,0.081,8.17,8.6,157,0,27027.35562
3424,12.35,48.08,0.078,4.564,4.721,151,0,27147.72036
3425,11.53,50.65,0.079,2.438,2.607,150,0,27271.73252
3426,11.06,51.02,0.081,0.758,0.771,156,0,27165.95745
3427,10.85,51.09,0.08,0.117,0.13,150,0,27001.82371
3428,10.39,53.69,0.076,0.048,0.137,153,0,26892.40122
3429,9.97,54.16,0.076,0.055,0.052,150,0,26644.3769
3430,9.56,54.99,0.078,0.044,0.122,158,0,26720.97264
3431,9.26,55.06,0.081,0.073,0.078,150,0,26560.48632
3432,8.9,55.69,0.077,0.04,0.122,155,0,26600.6079
3433,8.9,55.53,0.077,0.077,0.085,157,0,26410.94225
3434,8.9,51.69,0.08,0.091,0.093,158,0,26451.06383
3435,8.84,51.22,0.082,0.07,0.122,151,0,26680.85106
3436,8.63,52.42,0.075,0.044,0.111,156,0,26575.07599
3437,8.76,51.65,0.078,0.077,0.122,152,0,26677.20365
3438,8.33,55.46,0.086,0.066,0.093,158,0,26812.15805
3439,7.87,59.73,0.088,0.044,0.134,150,0,27195.13678
3440,8.59,59.93,0.087,0.066,0.1,159,0,27114.89362
3441,8.65,59,0.089,0.081,0.115,151,0,26710.0304
3442,8.74,59.03,0.092,0.055,0.096,151,0,26658.96657
3443,8.14,61.9,0.086,0.073,0.096,152,0,26538.60182
3444,7.82,62.07,0.091,0.048,0.093,150,0,26188.44985
3445,7.99,61.4,0.087,0.059,0.115,154,0,25688.7538
3446,8.23,60.33,0.09,0.081,0.119,150,0,25469.90881
3447,8.06,60.7,0.087,0.055,0.122,155,0,24955.6231
3448,7.95,61.44,0.088,0.044,0.119,151,0,24426.74772
3449,7.05,65.58,0.088,0.055,0.1,153,0,23846.80851
3450,6.719,67.58,0.09,0.062,0.1,154,0,23328.87538
3451,6.756,67.95,0.084,0.062,0.13,158,0,22212.76596
3452,6.795,67.71,0.084,0.066,0.089,159,0,21727.65957
3453,6.358,69.52,0.09,0.048,0.111,151,0,21322.79635
3454,6.479,69.68,0.087,0.073,0.13,155,0,20695.44073
3455,6.472,68.91,0.084,0.048,0.13,155,0,20166.56535
3456,6.013,71.4,0.084,0.077,0.104,151,0,19641.33739
3457,5.75,72.9,0.083,0.073,0.089,159,0,19141.64134
3458,5.648,73.4,0.085,0.073,0.13,156,0,18561.70213
3459,5.611,73.7,0.085,0.062,0.1,159,0,17992.70517
3460,5.557,74,0.091,0.037,0.111,156,0,17584.19453
3461,5.361,74.8,0.084,0.062,0.085,156,0,17022.4924
3462,5.138,75.8,0.083,0.055,0.096,154,0,16668.69301
3463,5.053,76.1,0.087,0.029,0.126,158,0,16340.42553
3464,5.235,76.3,0.086,0.077,0.108,159,0,15778.7234
3465,5.453,75.2,0.087,0.029,0.111,153,0,15592.70517
3466,5.469,74.1,0.086,0.04,0.122,154,0,15103.95137
3467,5.481,73.9,0.091,0.055,0.122,157,0,14764.74164
3468,5.593,73.4,0.087,0.048,0.134,152,0,14341.64134
3469,5.643,72.8,0.091,0.059,0.126,153,0,14400
3470,5.636,72.1,0.088,0.07,0.089,155,0,14235.86626
3471,5.193,74,0.092,0.055,0.182,157,0,13973.25228
3472,5.032,74.9,0.087,0.037,0.126,153,0,13914.89362
3473,5.059,74.6,0.088,0.07,0.156,151,0,13765.34954
3474,4.925,75.3,0.086,0.048,0.174,156,0,13947.72036
3475,4.707,76.5,0.084,0.051,0.145,151,0,13765.34954
3476,4.544,78.5,0.085,0.051,0.115,156,0,13761.70213
3477,4.451,79.8,0.086,0.07,0.134,153,0,13787.23404
3478,4.337,80.1,0.087,0.081,0.111,159,0,13703.34347
3479,4.385,79.9,0.085,0.088,0.108,156,0,13674.16413
3480,4.45,79.8,0.085,0.07,0.104,157,0,13644.9848
